Column_0,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9
202,570,181,441,925,760,194,745,484,380
693,979,224,743,188,523,848,292,77,211
834,287,539,398,264,281,166,438,266,312
405,344,196,540,187,359,760,689,679,121
541,247,498,107,919,982,914,667,799,519
260,107,907,255,15,999,835,904,620,599
609,565,680,222,143,60,270,145,287,437
88,807,659,690,166,377,606,818,638,848
624,576,725,580,99,480,761,483,787,523
522,778,205,670,290,231,118,408,191,401
752,788,250,897,818,761,563,390,515,317
514,242,223,361,533,709,615,358,40,825
256,251,982,459,847,446,160,576,742,765
434,208,875,42,672,828,669,697,644,568
342,987,317,828,96,618,911,526,990,374
164,557,361,798,255,883,871,448,18,448
641,405,628,737,852,414,215,315,966,881
275,794,72,178,635,693,537,300,444,251
833,221,448,110,894,732,445,686,62,201
292,171,303,961,128,239,669,519,854,588
224,251,570,633,498,247,554,810,395,987
132,445,921,963,789,741,713,832,131,908
915,272,51,997,134,661,369,239,319,977
605,50,27,216,689,712,373,506,715,121
55,782,75,369,48,335,543,759,360,738
544,832,506,282,540,287,859,695,223,458
425,792,537,362,450,223,798,832,247,264
271,492,329,246,810,512,671,716,385,33
962,175,757,979,192,52,505,445,210,24
238,42,707,379,570,974,949,59,997,271
155,618,259,342,27,320,546,684,997,940
13,34,782,451,631,522,780,852,460,237
901,134,860,763,419,524,27,696,557,79
483,306,819,239,306,847,163,54,115,803
248,663,781,357,561,354,880,461,343,154
874,878,489,324,262,169,389,633,270,843
935,505,776,210,712,77,343,369,575,418
426,185,742,712,162,873,197,842,729,440
344,269,780,168,139,236,989,944,601,389
349,663,931,771,407,252,423,357,167,304
109,493,525,40,836,977,117,393,561,718
506,445,231,380,953,931,36,353,146,655
971,545,389,961,630,104,314,989,780,262
569,658,392,456,604,914,552,803,552,275
411,402,333,451,536,434,753,615,57,536
931,49,674,148,370,343,41,533,996,918
694,954,128,910,711,833,287,263,570,206
551,590,652,775,815,638,593,363,835,772
68,649,910,39,982,358,581,727,778,742
414,642,760,931,72,673,592,248,129,940
442,675,365,974,506,585,42,380,597,387
559,208,29,514,319,341,277,589,498,951
460,879,499,463,292,44,334,377,290,309
800,564,256,476,994,344,185,17,350,98
423,291,385,542,537,866,768,35,435,733
129,696,227,693,372,15,412,206,753,631
26,375,409,236,223,665,409,115,619,666
383,491,902,765,662,331,581,288,169,773
244,799,825,506,689,604,393,28,21,952
319,934,706,991,694,669,340,910,587,518
982,751,900,958,366,967,761,31,463,918
465,443,30,953,875,904,309,341,126,24
79,791,599,492,109,393,382,65,388,104
174,249,531,859,363,705,286,438,252,68
467,913,161,907,923,133,450,277,364,844
358,499,45,131,488,53,185,768,33,834
269,156,563,232,626,717,86,359,592,291
854,434,159,128,109,406,934,509,791,237
780,201,369,484,54,34,799,45,742,905
398,106,200,955,972,844,306,758,457,132
44,220,805,189,821,541,482,871,221,976
861,848,726,586,466,328,958,319,128,631
788,179,199,285,69,646,948,702,130,866
568,288,97,756,585,317,895,54,456,212
567,518,369,631,932,757,389,449,617,515
505,504,848,790,391,801,614,263,955,306
341,520,922,359,917,306,478,32,541,172
838,230,628,327,84,141,975,980,233,271
840,907,286,452,455,434,658,421,44,763
195,279,537,938,85,139,81,49,79,402
874,411,118,723,63,231,350,161,189,393
296,805,170,667,888,420,823,129,221,427
476,986,459,744,205,703,933,966,409,451
165,500,672,167,873,282,38,279,521,510
62,994,843,780,721,192,944,206,261,55
958,522,756,953,203,156,983,766,28,950
951,226,947,227,304,308,609,749,675,700
392,544,685,143,877,224,303,238,935,843
958,222,130,478,259,690,280,552,956,237
574,953,934,413,609,989,248,611,512,783
520,285,867,377,696,635,315,915,857,362
79,586,668,762,316,659,708,821,682,38
84,355,991,99,981,89,307,413,113,813
172,691,524,735,304,143,465,539,165,449
989,712,117,292,158,301,421,350,652,783
931,305,325,411,897,495,997,860,609,49
189,679,158,807,466,894,114,640,916,420
864,393,58,428,535,473,428,100,302,911
209,202,588,884,525,273,907,695,630,833
986,363,766,815,349,306,233,429,617,498
587,937,314,690,978,138,909,437,879,129
493,148,354,513,81,416,31,264,274,722
615,210,763,515,704,503,610,353,58,371
405,141,69,691,543,850,301,716,902,480
572,520,695,200,684,143,286,667,954,234
545,800,556,49,513,788,109,655,387,756
402,107,948,723,779,728,897,349,295,722
647,273,553,917,171,492,921,731,406,269
283,813,21,715,727,627,336,514,815,461
787,762,256,443,488,137,548,436,655,881
844,257,758,137,833,306,89,781,98,380
838,955,210,558,677,378,65,381,95,932
770,158,132,522,81,315,363,949,358,78
136,812,254,853,901,359,696,614,584,699
165,522,20,156,59,935,757,737,431,817
297,174,304,445,609,21,717,905,958,848
568,888,118,455,342,536,364,589,66,260
97,579,568,338,994,501,563,429,355,250
650,15,205,185,43,358,737,851,621,398
596,436,422,678,873,547,809,149,923,788
859,770,896,214,556,114,124,732,480,661
71,722,251,956,467,625,626,48,15,267
853,568,489,864,226,70,860,534,244,31
233,449,624,376,411,83,960,693,753,814
417,147,718,506,538,270,554,202,584,639
917,902,31,451,948,740,588,680,977,144
229,30,138,663,386,214,178,623,422,787
315,678,629,560,575,623,994,441,902,30
852,774,620,196,282,645,269,347,770,35
118,955,756,128,771,146,865,607,605,195
736,795,584,137,475,714,295,604,378,15
755,789,481,126,108,699,247,93,334,958
160,709,223,284,157,653,454,302,742,613
208,211,958,259,553,785,470,667,998,678
40,358,514,556,251,661,145,268,863,947
532,461,561,323,237,203,664,401,341,925
921,946,880,485,76,754,855,315,712,237
446,451,300,396,268,326,881,775,50,374
615,437,901,934,78,711,640,739,927,957
20,992,104,825,367,644,272,521,18,916
360,206,812,682,259,872,91,215,371,621
801,416,912,507,937,345,517,998,242,785
554,471,252,237,993,95,269,29,644,342
190,972,544,825,804,779,326,655,121,196
251,537,303,60,28,154,680,103,769,661
512,623,17,816,99,480,718,316,511,246
138,157,207,739,596,272,239,501,315,162
920,406,505,370,37,722,405,657,586,574
572,55,242,628,973,59,234,355,731,537
135,351,758,379,734,657,104,820,262,464
810,848,512,448,348,356,78,886,40,860
408,882,540,967,925,460,612,460,499,171
81,451,871,35,332,437,221,532,126,913
414,935,748,424,70,682,95,645,565,472
878,504,31,435,588,505,336,461,236,146
661,616,161,515,499,143,85,47,823,827
51,430,668,589,526,691,734,665,619,925
134,960,206,26,533,647,503,784,445,759
820,747,353,620,943,935,529,73,771,667
897,407,466,917,315,18,540,490,820,389
395,524,844,579,162,845,111,70,174,378
825,724,25,755,437,846,88,851,38,100
153,785,74,206,68,295,857,283,440,219
520,378,838,490,573,209,602,496,862,496
490,409,242,364,467,196,802,603,312,146
388,687,586,594,844,880,359,129,695,211
143,64,646,833,111,590,62,84,908,19
246,892,525,810,556,928,858,337,655,595
920,451,256,615,504,574,79,868,252,765
503,290,377,848,812,686,817,579,73,22
67,555,996,705,189,611,263,996,171,518
81,797,344,559,30,793,346,630,832,924
518,263,403,593,189,411,151,840,649,978
501,33,689,431,108,246,104,220,119,410
308,751,149,956,951,19,700,15,671,82
176,875,908,185,312,986,408,766,597,117
977,246,900,822,104,688,374,997,448,204
297,921,971,96,770,794,317,476,471,69
751,290,669,731,472,205,294,65,454,987
777,529,236,266,182,750,880,546,487,654
336,470,816,546,568,619,303,468,687,513
348,551,529,277,202,157,768,205,292,196
543,683,647,959,201,231,471,472,543,139
149,984,973,267,629,104,127,874,216,309
44,411,356,467,766,880,73,779,852,548
630,490,729,556,920,451,254,250,115,870
197,273,88,191,33,975,934,502,133,812
744,817,622,207,56,35,752,742,294,952
160,477,928,805,698,297,918,840,435,139
313,414,660,541,808,90,789,198,35,330
68,289,773,403,419,427,626,607,158,34
35,173,175,213,100,39,97,819,102,17
159,556,352,405,39,814,181,782,232,119
222,926,561,704,267,305,58,694,879,750
914,606,320,723,773,399,308,76,531,556
510,472,964,803,459,143,927,374,83,999
98,625,846,250,105,54,778,182,97,217
116,931,494,196,659,132,411,58,220,792
597,184,660,645,33,238,197,811,499,103
174,663,359,714,553,787,766,140,193,830
258,355,214,737,157,331,742,250,974,777
698,597,973,720,414,914,641,736,844,420
256,708,45,280,958,329,13,940,70,339
85,295,875,157,112,864,932,181,120,514
214,810,326,376,191,505,301,850,748,536
588,136,699,881,888,493,633,405,313,781
946,605,463,248,914,407,603,528,713,531
614,491,437,10,957,393,66,82,144,661
387,725,229,835,802,963,957,232,617,818
96,281,424,582,813,695,243,130,303,625
357,83,333,733,963,456,549,682,622,783
45,732,39,139,176,580,223,298,395,516
249,897,189,892,791,172,311,504,187,36
412,990,963,569,728,357,545,928,738,394
824,298,698,283,531,530,360,389,82,692
885,570,867,219,598,959,540,347,466,890
278,799,403,68,97,829,580,248,399,417
730,820,445,604,329,394,264,346,360,155
695,81,294,622,871,421,980,822,668,946
395,189,687,368,441,903,128,196,96,861
740,21,967,500,911,196,211,257,227,550
80,701,952,388,243,790,191,993,796,288
135,312,692,210,815,91,393,730,341,857
247,267,576,322,255,51,668,716,188,545
939,573,128,323,922,890,549,127,93,370
871,602,35,645,874,834,824,148,756,32
367,66,899,965,318,818,764,986,682,300
384,331,521,497,929,319,589,471,538,609
756,284,991,436,261,671,736,559,13,395
597,810,28,641,397,968,395,743,890,631
452,863,539,531,452,784,927,641,309,176
966,655,126,629,299,843,318,109,566,39
621,357,738,328,240,788,647,684,86,394
107,433,969,327,833,540,560,913,612,61
650,799,563,809,553,66,444,104,851,202
642,74,753,279,413,43,499,282,730,447
253,697,27,939,748,398,843,804,735,942
93,22,240,492,686,808,557,425,749,703
498,187,195,47,405,356,873,502,778,425
239,67,227,638,60,460,810,802,140,503
308,71,728,22,984,817,648,322,70,627
801,970,151,691,805,604,104,537,823,854
692,794,102,599,138,462,959,978,75,716
760,448,891,17,654,755,28,145,345,684
657,737,975,477,859,75,787,448,696,273
149,150,570,528,956,204,837,838,604,121
693,348,215,82,829,541,940,327,774,41
495,551,109,375,556,623,566,624,278,334
12,289,178,556,206,999,647,700,77,933
152,938,308,947,917,615,789,811,374,21
326,556,724,33,46,439,792,616,260,694
458,119,307,113,494,590,845,606,497,672
973,683,812,380,175,205,313,213,815,897
242,205,818,402,724,616,326,513,992,436
754,31,651,410,767,230,637,115,383,954
478,682,537,907,345,164,432,398,319,109
799,742,868,505,280,723,493,488,455,595
150,198,99,699,651,207,241,907,261,77
417,137,957,453,419,144,263,478,574,968
781,469,319,200,928,989,113,814,780,699
321,364,990,120,488,357,610,576,916,664
758,572,426,198,473,192,378,484,499,123
138,521,35,395,543,150,436,935,610,130
721,520,428,202,945,254,834,403,86,841
115,752,244,688,579,532,488,819,931,445
563,855,782,134,995,219,249,769,811,676
382,545,613,199,195,967,195,158,171,970
427,317,484,783,912,81,575,364,120,330
733,575,598,187,135,406,175,943,81,565
596,328,111,591,558,685,973,582,196,293
179,470,537,847,615,383,425,659,134,47
790,197,683,55,179,687,425,322,397,210
229,388,960,519,806,203,915,414,171,662
122,698,322,264,689,106,243,599,480,117
646,889,71,208,631,118,556,904,412,296
100,105,704,923,399,362,363,555,275,362
371,195,562,178,460,386,470,84,916,250
340,416,713,741,426,393,355,968,827,349
485,190,660,823,960,654,520,203,921,61
650,276,956,629,572,863,108,785,204,628
720,732,596,462,786,996,987,669,226,871
835,547,752,938,586,243,464,950,343,503
913,669,902,738,767,496,595,533,892,964
255,199,17,14,312,801,992,20,406,106
471,12,269,564,858,14,395,48,641,258
324,313,695,57,402,599,145,79,971,551
377,564,851,457,705,207,240,954,346,804
243,423,350,260,532,570,857,453,114,712
901,709,116,890,343,303,507,822,126,904
91,115,985,437,209,598,932,522,473,221
651,567,916,690,860,449,946,814,357,666
716,602,727,436,378,796,345,213,694,24
879,833,114,850,667,485,163,255,697,143
305,500,943,423,309,977,746,26,946,138
360,71,722,578,809,696,657,359,550,205
880,55,879,107,28,168,290,46,586,712
760,163,728,955,992,931,623,388,295,581
557,232,564,375,252,14,338,961,858,316
891,81,990,697,345,922,779,622,208,10
824,941,622,874,31,739,178,671,316,69
406,933,247,594,156,318,140,579,78,601
606,485,140,649,64,659,930,859,735,91
806,12,53,350,245,480,446,507,593,757
973,338,435,196,906,603,665,396,840,705
720,538,720,324,19,385,345,97,916,927
288,85,327,148,108,950,10,263,32,952
911,224,214,792,225,538,651,756,230,398
643,38,999,450,546,557,631,267,261,91
312,444,580,115,821,349,706,748,146,901
402,869,787,996,415,857,980,869,267,207
516,778,595,420,773,433,958,249,232,753
176,491,22,481,657,78,262,779,302,513
245,558,680,872,728,867,566,884,942,779
914,307,766,464,740,923,681,50,513,547
801,887,202,779,938,110,769,185,928,58
854,547,525,296,198,234,854,67,635,21
436,934,924,696,159,438,816,540,468,968
75,332,145,864,934,405,235,683,865,880
21,252,959,163,668,79,733,87,493,53
662,665,859,483,629,672,835,207,80,239
244,70,787,706,282,400,936,427,909,264
932,644,37,564,455,192,243,173,62,693
310,28,318,647,421,726,228,663,915,511
87,908,764,14,272,274,765,757,577,232
618,451,816,320,744,693,678,415,762,251
565,541,574,851,875,417,641,432,703,71
414,354,627,579,756,181,407,378,379,889
931,95,232,659,54,364,549,506,733,965
862,921,349,179,220,765,571,558,135,596
990,166,543,935,923,656,702,579,671,863
716,326,391,627,675,458,954,730,862,978
952,820,822,368,923,820,610,279,113,857
291,674,303,134,799,826,527,352,833,856
215,340,489,695,512,279,594,904,564,474
407,904,386,89,63,779,766,46,353,183
804,891,38,132,271,869,236,478,476,425
243,42,590,981,10,580,933,685,999,573
793,492,279,430,274,137,597,227,683,988
948,902,528,241,326,795,814,280,990,206
816,592,338,688,48,133,240,443,928,513
474,279,726,858,389,228,73,464,976,407
381,566,546,934,393,185,382,172,827,653
821,996,998,157,564,242,383,382,712,673
164,788,201,344,817,174,183,93,241,484
501,895,701,144,392,792,114,592,13,839
417,335,144,523,328,67,964,172,382,674
479,868,209,660,468,715,189,388,665,250
389,765,176,636,626,199,963,300,67,797
401,181,370,164,973,921,979,988,694,438
389,220,383,140,538,677,859,968,542,138
553,599,937,318,330,25,532,395,704,616
943,108,347,413,364,348,50,939,664,483
181,473,819,996,764,543,514,36,309,65
45,690,87,839,84,279,744,631,721,721
945,97,144,485,367,715,904,512,312,766
909,253,18,840,411,244,87,371,239,155
262,693,958,826,256,136,999,798,308,427
616,962,778,600,375,123,172,304,234,228
196,842,417,992,350,896,433,821,710,687
988,258,767,18,49,110,471,664,710,263
753,279,279,597,916,411,894,984,712,931
428,926,498,999,836,308,777,872,452,336
785,906,765,526,204,840,466,173,34,741
516,208,98,109,321,229,983,208,207,75
582,361,898,94,773,977,763,953,104,663
621,554,697,146,894,175,725,385,58,973
19,177,622,917,375,546,134,846,616,348
866,946,65,935,975,908,237,851,542,356
657,307,33,819,340,973,429,142,41,138
716,139,114,467,728,939,979,89,960,17
380,547,104,744,525,415,253,434,380,404
54,318,234,790,752,694,163,620,680,917
853,553,250,989,534,599,297,368,340,304
995,934,266,595,974,837,185,412,833,188
897,171,671,710,578,39,773,958,677,934
211,734,683,148,725,274,90,218,150,978
784,343,629,798,169,525,908,994,57,479
380,798,86,870,923,436,745,421,522,662
456,329,938,983,907,797,807,272,524,88
940,777,818,992,601,524,745,976,140,908
217,907,490,702,151,335,604,432,994,705
635,27,914,958,279,560,450,470,544,398
606,964,178,632,700,688,511,962,372,346
89,200,727,150,38,130,834,241,695,505
831,329,845,959,446,388,746,916,435,131
784,750,592,234,880,201,60,735,682,499
387,132,142,95,763,90,660,703,516,910
84,876,732,240,520,798,937,133,811,999
993,792,23,984,865,44,637,253,331,514
314,630,725,115,359,746,118,383,204,579
558,429,463,321,492,314,180,917,74,611
506,945,740,734,55,185,20,195,218,291
264,735,401,30,439,428,431,620,690,701
122,465,765,759,627,364,989,392,102,780
826,380,696,742,457,869,523,80,248,404
450,665,968,526,820,954,434,319,346,112
423,313,517,371,391,85,49,725,916,887
878,559,366,576,990,481,444,662,935,50
850,526,811,370,74,644,915,88,744,932
277,358,591,146,811,667,105,896,821,543
311,799,716,414,909,803,708,753,740,365
334,592,654,808,965,956,100,833,236,241
267,806,435,795,47,959,360,52,620,607
475,485,790,321,12,133,995,75,603,829
405,711,998,759,605,502,520,566,666,574
370,174,788,873,795,280,842,390,51,351
910,621,655,952,203,152,636,535,665,69
701,943,72,671,948,239,331,971,163,965
421,162,53,241,505,588,994,968,369,138
967,990,140,705,112,858,163,319,347,186
730,771,515,378,824,850,429,175,609,314
533,119,608,565,826,17,872,467,94,116
921,68,198,846,74,18,400,776,476,462
522,946,666,978,528,139,555,516,113,963
51,255,860,599,988,123,751,999,868,108
711,83,581,448,311,827,25,958,11,224
865,790,63,704,383,678,143,714,411,859
806,997,826,496,296,107,390,511,189,808
308,296,710,200,820,86,752,306,176,265
273,296,15,224,754,157,970,580,35,240
252,21,424,417,206,309,543,461,98,850
92,694,301,42,213,357,97,370,699,216
89,705,895,407,415,749,290,800,691,31
674,694,910,831,705,181,282,404,215,747
85,81,564,231,725,38,987,815,339,191
588,74,614,191,610,989,377,839,238,300
654,77,229,629,245,951,545,586,971,974
303,616,338,451,202,444,792,99,253,462
804,470,525,194,616,443,473,442,308,118
347,54,865,709,629,131,208,503,68,271
654,208,548,237,229,666,779,794,831,55
984,164,244,136,706,384,750,991,85,368
643,998,678,971,946,13,550,112,997,844
801,262,950,438,16,870,29,331,379,390
86,805,212,531,721,358,946,378,540,242
761,180,803,284,254,279,936,313,598,872
465,224,60,118,282,568,888,354,242,642
981,121,705,974,192,526,601,732,378,493
255,865,235,869,787,237,962,576,781,395
381,548,644,644,666,343,720,901,527,22
464,423,400,765,443,856,810,988,181,956
241,731,891,494,169,773,590,854,991,48
565,209,745,84,736,214,779,311,975,478
449,592,845,240,772,357,195,348,299,141
305,403,365,245,916,161,21,326,979,840
702,864,400,259,595,987,338,800,251,794
282,66,737,473,271,122,123,391,515,414
786,887,361,111,273,563,127,238,451,967
472,497,381,770,38,234,193,851,914,965
171,264,761,166,283,831,520,262,260,460
86,156,64,894,680,969,696,131,725,595
177,553,22,246,311,421,754,98,813,769
156,677,120,490,854,997,341,322,65,278
83,847,558,361,813,674,619,495,969,891
67,216,577,496,821,561,59,97,655,751
301,107,311,431,467,151,335,740,194,637
879,442,82,156,766,867,446,160,379,784
532,245,918,348,315,754,801,988,578,332
123,348,675,947,993,499,193,780,375,357
755,137,35,746,183,474,570,120,378,349
719,520,219,668,177,770,377,538,238,486
81,991,578,800,601,704,346,562,114,641
450,939,27,344,182,429,620,396,783,36
323,744,966,435,211,614,723,992,90,641
993,921,435,995,424,810,963,934,386,432
401,582,513,431,962,868,804,821,199,355
659,795,114,218,120,757,221,508,528,775
52,195,845,431,302,616,858,360,863,702
167,384,928,247,425,758,207,159,309,201
980,937,956,29,227,598,749,95,56,388
806,686,22,687,606,914,767,990,983,461
211,227,73,846,637,590,549,811,535,30
768,783,191,567,741,391,305,292,321,925
343,336,757,321,375,491,770,539,933,270
605,354,335,98,599,993,670,908,442,87
291,103,569,623,883,316,898,661,116,437
987,444,990,879,843,821,931,567,273,826
863,60,340,513,650,186,256,579,956,933
513,386,781,667,786,529,696,123,487,181
903,530,837,39,151,344,274,616,171,117
805,567,481,83,692,466,396,60,340,806
63,159,657,835,303,222,593,699,34,524
731,627,593,427,931,900,78,159,804,134
581,303,601,690,741,308,562,351,690,545
487,541,392,951,148,53,538,859,475,345
822,581,493,347,607,200,351,962,808,120
972,155,383,278,703,894,444,844,873,101
847,982,848,145,789,781,809,373,444,833
955,319,382,160,285,718,299,504,921,132
630,586,891,793,769,47,618,129,347,672
149,936,391,784,650,518,765,198,726,849
641,314,254,678,442,187,896,58,325,462
982,174,602,204,801,711,39,930,430,904
587,668,598,991,610,66,632,123,534,84
984,80,314,942,973,328,915,148,752,882
643,954,372,633,488,496,948,961,310,968
858,813,398,216,64,177,862,44,905,283
97,734,34,740,421,931,445,27,198,981
607,940,622,715,700,679,266,182,711,785
154,590,314,646,774,679,332,522,796,195
812,768,408,724,963,785,318,174,422,875
584,97,328,596,334,856,295,569,460,133
743,239,961,967,525,635,770,834,513,730
413,827,954,586,811,442,793,642,269,776
826,678,760,48,443,403,258,775,500,814
51,197,174,25,221,646,638,330,547,885
735,759,459,897,890,915,930,622,819,381
708,768,592,470,139,556,103,519,976,748
21,689,291,287,459,929,598,574,328,787
963,515,35,863,796,534,22,608,151,656
721,620,178,823,815,36,297,242,963,276
478,460,332,754,375,45,414,879,196,34
313,306,570,443,630,901,718,472,621,659
10,947,239,352,299,32,795,801,853,596
417,99,184,361,591,79,514,924,427,842
361,329,970,31,244,955,66,484,32,907
402,766,515,51,218,348,117,543,618,750
494,483,799,560,169,368,496,769,506,61
981,879,166,176,267,652,495,333,562,729
583,769,567,474,729,615,996,653,891,416
644,302,866,792,203,876,408,926,450,141
364,483,120,285,681,483,854,883,365,658
46,927,781,639,174,918,670,479,128,539
936,183,788,868,381,543,946,794,105,886
540,563,981,242,622,585,885,45,665,695
41,645,813,666,911,116,466,385,635,744
307,855,603,422,639,923,430,982,287,61
550,406,106,105,32,256,825,882,25,497
875,802,518,215,376,610,833,325,965,259
751,827,864,809,54,557,79,802,187,460
154,539,749,254,162,833,602,65,36,514
570,92,861,547,464,50,452,607,275,440
347,371,246,158,935,66,855,130,275,886
690,980,769,539,371,194,828,102,193,295
386,643,747,795,738,442,381,822,45,199
288,102,624,615,621,26,808,811,17,420
268,947,436,107,787,182,69,979,953,954
889,786,267,162,65,860,961,261,190,307
615,192,915,394,762,775,515,832,430,686
869,289,932,898,727,132,231,649,481,685
389,383,316,722,820,864,651,311,94,260
896,324,507,306,359,898,233,449,249,378
140,957,917,622,798,53,377,396,189,786
64,93,270,470,268,720,393,248,250,215
151,779,748,29,471,353,143,892,596,700
580,664,226,644,125,909,223,659,718,91
319,502,287,756,238,853,453,893,453,723
176,416,452,418,204,179,736,243,220,616
821,694,423,950,651,169,233,329,605,399
343,530,290,621,193,694,400,942,51,617
461,267,701,780,973,346,249,420,804,189
687,383,362,481,212,832,807,190,174,655
603,783,814,555,790,921,324,471,16,265
31,260,519,896,820,538,386,490,862,500
614,752,573,146,666,423,702,457,984,177
161,970,542,781,482,130,53,665,73,197
314,252,796,818,428,416,705,554,446,924
585,757,908,645,935,876,16,930,403,880
329,37,871,838,958,450,255,586,134,839
229,807,276,965,590,741,951,977,272,105
110,437,788,283,859,905,488,146,604,334
254,322,117,666,159,891,910,880,261,697
163,428,449,376,914,42,706,384,429,946
49,577,715,374,155,628,733,277,807,196
139,947,763,692,597,243,773,597,546,998
539,874,339,480,905,463,556,840,873,540
612,621,825,763,954,212,690,514,877,112
457,845,210,96,961,515,72,206,598,163
718,71,386,870,31,585,481,853,607,799
262,150,691,181,861,68,765,671,113,110
198,746,179,364,553,711,408,965,666,627
444,271,138,167,644,794,384,180,694,802
832,853,535,840,214,683,893,900,403,93
964,470,544,29,443,987,390,793,801,194
931,446,267,590,160,368,63,995,444,410
815,909,791,722,747,141,788,852,156,310
307,282,609,905,823,580,62,220,569,26
185,577,144,488,990,786,382,998,863,904
112,181,793,425,365,105,688,274,175,333
698,811,807,460,216,675,274,409,438,272
57,821,405,775,336,672,502,220,250,414
896,551,354,57,700,931,559,929,802,105
497,988,399,16,727,441,668,891,160,731
410,501,571,715,552,685,836,362,657,879
705,255,90,661,686,724,104,703,128,984
241,274,269,143,365,710,910,879,160,607
419,300,582,864,633,777,773,949,436,450
52,879,130,194,243,865,170,626,110,103
832,707,276,236,958,359,524,677,582,119
400,555,545,833,240,137,415,623,964,45
588,847,377,359,266,905,286,564,533,972
845,258,20,546,535,109,624,854,730,453
755,229,739,223,439,535,755,692,499,873
151,471,272,914,981,395,823,142,468,821
580,793,917,139,407,787,367,149,36,192
270,147,964,33,370,288,693,809,996,876
615,737,759,464,274,493,596,146,914,302
679,677,661,421,687,841,538,379,630,629
734,188,994,116,137,25,679,709,964,374
337,158,452,396,219,18,961,562,834,431
412,269,350,987,389,817,435,584,228,947
94,87,24,618,710,929,321,779,76,76
673,284,99,821,950,100,30,719,898,286
198,742,759,570,571,901,56,971,196,936
408,219,574,883,172,327,128,192,835,506
522,371,654,91,883,572,158,34,350,756
753,996,336,62,872,944,792,288,619,915
233,107,596,836,255,771,542,221,617,326
199,453,397,607,609,711,996,177,970,767
474,300,516,924,775,973,984,371,990,20
741,779,691,586,341,408,885,160,928,819
887,504,466,706,883,70,949,470,235,698
572,73,866,688,790,708,173,706,614,512
684,598,705,929,817,184,656,576,244,454
239,780,471,352,864,46,394,706,796,626
423,738,455,808,330,623,649,920,668,775
246,957,99,872,542,636,637,619,190,466
662,847,10,148,321,297,245,956,380,67
731,919,592,697,473,827,509,596,26,191
808,490,874,473,293,452,852,327,709,808
15,271,507,15,922,229,558,461,29,957
346,916,127,675,97,317,466,846,686,483
711,796,37,145,939,614,166,528,931,982
527,521,786,122,677,991,657,241,627,998
136,956,324,438,995,11,48,168,872,411
822,884,262,556,283,856,655,235,343,621
127,993,671,989,154,111,441,300,737,672
456,816,516,731,765,740,599,223,22,992
556,433,736,588,203,25,412,818,387,358
674,91,318,681,435,311,537,893,179,324
452,261,36,745,232,98,945,902,944,631
831,478,529,762,192,741,323,254,603,940
826,59,690,587,381,348,815,543,935,490
940,302,179,538,372,80,514,741,560,34
592,319,906,395,271,857,604,317,231,764
611,498,867,506,704,57,821,786,966,136
216,837,54,992,246,195,651,655,137,884
655,214,760,101,195,39,989,56,886,685
272,927,666,494,729,445,379,155,229,714
971,229,482,827,789,789,260,884,153,823
514,78,202,445,538,208,269,468,878,402
705,324,194,889,718,124,52,428,716,289
318,525,716,334,81,243,810,894,104,601
511,456,484,368,809,192,440,249,554,507
32,188,278,69,244,31,305,672,538,905
316,270,926,541,567,31,452,353,783,817
225,121,466,948,560,542,71,426,779,758
259,382,425,660,979,998,93,916,88,41
193,861,834,796,321,89,565,122,118,45
412,321,176,378,645,150,984,472,696,437
544,874,222,181,750,605,358,410,213,778
871,815,816,86,984,954,938,650,853,159
262,105,458,975,147,122,497,300,623,150
18,22,359,221,721,692,812,970,340,949
931,101,57,60,473,94,689,951,275,378
617,346,875,127,954,314,850,881,650,483
697,33,86,57,317,436,563,686,801,998
904,993,684,29,38,176,640,68,334,136
521,694,900,138,578,740,876,857,743,996
979,637,467,121,840,894,908,17,331,401
897,985,583,940,380,93,494,868,28,889
168,45,461,875,109,750,842,271,313,280
425,346,733,623,418,844,27,438,979,226
538,411,663,620,352,972,957,542,47,324
810,688,745,648,382,590,499,565,135,114
569,389,538,119,984,180,957,228,779,948
519,390,12,582,145,739,965,451,940,54
557,371,628,913,483,898,733,644,768,586
674,40,317,194,30,285,748,250,44,579
707,746,638,247,244,870,982,207,689,83
543,813,82,31,632,870,431,454,798,578
895,304,197,491,152,473,15,159,649,610
12,849,529,430,727,932,336,680,605,301
80,995,966,229,988,338,790,814,21,893
196,392,699,194,610,461,784,398,818,915
941,863,270,902,956,91,809,698,847,686
625,963,190,548,429,855,239,79,595,724
857,523,605,530,224,280,556,866,522,796
971,133,108,103,173,500,786,718,377,223
339,558,330,726,802,720,884,689,511,550
853,286,574,911,631,452,345,514,134,429
778,90,406,274,114,898,998,405,295,98
75,20,296,115,910,194,620,762,227,779
442,181,163,548,532,567,756,573,997,854
442,109,871,18,519,538,439,766,284,912
229,821,47,508,555,522,131,231,637,195
621,81,543,912,241,199,599,431,67,497
409,923,757,250,844,508,714,498,407,887
75,868,974,962,766,310,366,529,730,935
797,965,578,362,288,61,328,250,724,903
384,373,224,357,267,717,724,863,52,594
298,126,590,816,643,640,234,84,887,384
609,897,141,52,857,432,474,519,907,254
231,247,932,408,639,501,237,919,629,538
527,474,752,200,931,137,865,149,802,567
92,269,723,449,220,508,974,278,332,381
356,251,108,847,571,406,400,512,486,214
