Column_0,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9
368,15,78,501,892,135,719,128,401,169
596,24,732,950,482,911,414,282,805,437
313,737,408,100,680,748,479,275,428,940
120,417,945,791,956,131,680,597,927,230
98,742,681,335,892,108,410,458,601,413
533,50,690,715,159,810,77,575,779,646
84,925,242,743,259,312,565,640,128,383
304,305,929,805,221,736,167,855,664,766
14,959,79,899,703,235,243,436,774,425
986,547,466,90,786,222,708,672,398,423
566,436,447,834,104,889,42,265,448,285
174,74,250,395,504,124,255,271,599,305
285,82,827,16,704,783,602,846,620,595
143,50,546,381,597,40,950,766,250,440
958,467,821,572,443,92,682,450,870,368
904,941,126,113,602,760,146,33,23,787
267,899,937,192,533,71,124,542,184,849
306,682,849,448,29,33,778,372,464,725
201,874,281,985,19,764,700,615,603,442
608,898,43,611,747,80,133,650,838,941
766,189,800,735,512,130,733,867,724,77
223,446,878,50,30,557,60,933,430,696
921,614,718,750,169,860,109,115,170,629
43,672,33,163,896,444,956,849,774,689
208,578,158,409,463,813,281,153,361,772
364,832,561,980,39,612,306,160,826,751
375,515,502,539,149,372,525,754,234,951
198,567,722,14,410,146,248,196,687,104
531,21,768,600,511,501,623,476,963,507
853,135,656,745,99,731,643,353,970,809
659,843,365,787,126,348,859,815,102,267
241,241,479,305,129,922,634,596,119,940
571,639,372,980,295,118,827,660,732,916
222,712,421,390,573,647,697,203,753,555
400,724,522,891,205,239,307,58,740,585
475,439,816,705,407,708,15,686,661,866
459,710,918,423,672,597,354,723,951,848
197,357,929,887,153,126,865,464,872,476
276,163,670,377,135,252,256,581,964,785
537,855,453,97,357,597,726,890,976,459
960,576,603,140,40,72,83,246,513,601
594,981,862,561,558,932,702,717,643,616
867,156,206,738,73,272,665,337,486,622
61,606,76,68,871,378,155,447,411,357
574,289,590,986,423,62,812,544,49,959
280,984,146,781,203,317,161,707,425,519
542,173,557,878,269,271,218,382,949,117
78,405,177,469,307,375,776,174,660,291
228,468,299,678,425,381,634,518,745,239
275,947,329,564,310,198,232,907,857,41
46,964,903,802,429,473,91,245,818,78
168,826,204,788,535,767,512,642,557,345
902,765,39,583,690,958,881,302,499,128
898,323,966,38,77,375,329,243,918,174
508,827,236,30,651,286,704,137,204,642
45,366,139,589,557,569,71,712,506,98
159,268,741,319,948,150,62,536,482,495
10,811,291,668,292,607,508,828,587,824
471,392,505,598,592,794,62,510,285,461
940,650,78,178,201,112,170,960,750,48
748,887,933,251,945,629,296,917,406,951
120,746,747,235,11,744,614,568,156,383
314,515,828,272,415,998,69,224,114,796
529,641,548,543,775,779,53,800,213,141
388,205,294,187,521,148,680,479,70,694
715,300,658,569,418,230,583,729,646,430
163,907,649,409,806,204,818,138,301,370
60,649,192,489,789,841,400,725,925,864
356,334,426,618,24,133,45,916,448,257
716,689,762,208,175,143,127,961,453,339
100,587,957,197,261,766,673,763,566,311
330,341,429,419,432,701,418,754,433,449
866,952,992,116,979,261,857,930,273,178
774,186,671,16,510,718,391,759,45,706
725,762,902,508,890,970,915,313,474,530
247,969,851,762,374,316,299,77,794,387
56,186,819,802,277,249,908,946,852,709
623,75,298,843,914,315,648,880,317,427
638,884,237,541,847,41,931,995,480,676
316,320,975,967,802,776,194,820,231,785
305,923,966,439,335,117,496,442,869,991
123,553,932,493,831,743,68,466,591,129
627,808,669,916,11,476,82,668,649,925
436,142,376,209,664,572,157,606,21,258
175,474,842,839,937,777,257,611,205,441
852,767,750,861,841,852,756,666,755,119
807,691,488,568,691,474,500,316,983,995
972,27,471,576,198,953,690,341,592,735
403,190,940,71,833,316,477,906,601,680
124,234,667,348,878,321,201,757,940,289
482,124,147,272,589,248,386,483,579,236
615,20,721,130,715,93,907,481,402,343
236,838,52,647,878,656,66,557,615,789
219,230,621,749,455,226,446,101,952,708
891,801,609,533,193,172,845,53,208,703
924,16,492,559,189,68,916,514,621,528
49,505,715,529,366,249,44,11,457,894
177,665,516,389,651,708,127,662,373,282
464,327,103,883,933,880,683,244,634,660
256,905,967,688,452,575,998,89,407,756
390,59,286,691,623,678,997,39,726,272
973,967,167,102,222,948,419,318,438,478
845,805,256,584,382,300,522,250,740,951
660,773,605,332,423,671,894,412,414,281
354,114,818,137,912,589,573,721,813,209
439,691,972,888,587,253,346,175,44,533
298,663,642,937,444,83,455,28,394,298
948,110,610,68,970,630,829,243,514,806
458,252,463,227,500,521,850,35,380,338
873,777,788,271,184,274,542,150,351,722
385,425,850,314,957,283,315,166,539,864
807,84,932,538,660,916,434,380,343,457
899,926,956,198,552,159,541,905,83,995
631,459,64,300,986,652,422,774,926,123
599,220,789,314,672,83,544,433,543,929
103,813,316,923,576,130,308,812,577,640
406,382,288,299,15,151,466,595,890,521
128,668,575,579,708,145,310,663,412,675
772,786,413,116,334,957,870,696,355,952
744,907,126,463,201,658,763,501,65,188
156,950,238,407,608,107,534,161,749,246
727,661,304,176,319,920,986,266,971,463
918,705,968,139,616,63,466,490,700,356
271,15,562,940,955,822,630,168,168,974
380,104,81,144,672,66,772,279,169,723
299,486,743,199,684,489,188,474,615,18
345,778,551,920,744,655,101,554,983,354
671,812,699,557,877,447,108,169,96,810
426,876,807,285,465,919,970,619,75,164
940,874,213,282,139,231,75,57,486,582
717,738,52,130,569,116,790,418,887,196
653,395,172,490,312,926,642,596,951,227
585,87,307,862,540,195,548,254,112,262
763,56,670,152,180,667,818,658,124,263
409,275,776,464,967,358,767,27,24,231
994,342,850,283,711,448,720,93,341,12
643,110,407,275,366,879,974,474,676,351
652,324,931,864,388,821,993,187,407,561
718,203,529,233,807,275,91,836,765,243
645,268,926,82,532,675,919,990,161,707
590,388,648,192,715,478,753,920,20,743
822,253,346,589,660,803,416,140,139,702
992,602,367,246,119,93,386,753,239,15
365,330,201,704,534,599,564,723,624,230
673,438,534,371,774,799,670,787,480,528
630,145,465,465,883,470,685,511,229,720
780,529,581,980,706,814,188,435,938,257
543,425,51,755,266,35,129,431,932,35
161,552,323,221,905,721,769,76,425,973
775,293,475,50,901,551,787,332,148,470
317,979,825,100,409,792,432,648,569,731
749,672,878,47,81,726,333,109,303,499
498,639,780,102,342,444,938,290,953,670
294,262,16,911,275,404,721,429,756,458
208,942,910,609,304,251,935,298,331,397
606,66,22,668,537,528,790,351,146,101
477,974,550,148,282,71,885,400,118,700
836,245,799,355,552,687,424,118,140,226
306,566,514,181,379,948,905,360,909,285
514,395,411,997,844,748,739,270,587,202
632,752,736,172,584,70,414,379,193,693
366,547,91,473,33,921,699,297,317,726
551,300,838,30,960,879,750,669,543,215
537,470,321,13,663,265,189,580,152,251
592,281,579,195,343,768,972,323,149,343
494,759,622,80,379,561,979,716,920,142
413,26,864,793,849,328,125,226,583,741
586,688,252,16,18,599,408,667,347,811
934,370,18,668,967,281,635,213,621,360
858,541,270,829,995,85,832,156,543,841
836,678,364,516,103,729,251,432,427,136
335,59,575,409,866,317,476,327,135,611
579,919,824,263,13,955,38,421,313,540
871,179,176,602,355,303,219,190,759,835
241,912,77,852,501,83,559,393,419,501
809,409,415,72,305,596,342,243,145,651
301,604,688,318,258,256,324,912,358,67
386,454,623,236,850,958,392,408,641,204
473,110,966,590,691,999,499,284,961,678
756,834,695,150,456,503,548,149,239,353
132,714,893,543,374,950,873,919,675,809
980,850,316,510,893,796,710,789,966,455
170,894,748,214,489,128,440,747,862,659
585,284,980,992,454,25,274,749,498,900
861,675,303,561,203,379,798,92,826,672
629,22,244,516,187,529,985,888,228,224
460,195,859,917,299,249,716,716,606,142
712,42,204,926,24,299,323,295,784,662
440,258,681,483,93,775,322,130,31,68
441,254,623,58,686,480,620,963,210,246
519,57,493,803,372,576,68,577,739,967
617,585,976,940,694,905,722,874,521,510
637,169,411,451,956,908,474,899,912,278
956,264,230,803,646,866,325,85,189,802
378,424,978,832,827,222,551,846,491,857
613,23,924,315,950,749,178,989,236,312
485,239,496,129,359,348,920,168,21,791
38,780,280,472,160,713,783,615,81,846
346,621,499,775,71,773,479,385,78,67
678,798,714,81,815,816,133,104,164,221
739,971,125,101,46,930,116,394,390,918
611,132,899,783,779,60,912,819,670,547
521,68,599,509,140,631,677,80,158,645
200,108,349,863,302,25,660,583,824,153
616,924,625,159,594,424,931,121,556,255
566,422,685,298,167,889,511,641,977,641
722,350,453,367,526,601,278,434,482,161
416,536,997,330,496,977,734,37,952,104
489,478,823,668,708,698,173,256,783,134
449,83,324,578,511,83,733,588,512,915
739,238,391,541,398,23,284,153,810,885
156,451,741,695,220,728,942,347,814,871
108,481,155,510,589,664,725,580,674,296
257,682,667,686,84,36,189,741,663,793
478,645,985,687,818,157,652,32,681,978
28,193,143,674,308,989,823,825,820,717
480,760,525,235,420,162,176,777,822,464
80,134,532,800,766,552,675,841,717,600
193,818,68,549,627,157,395,459,271,821
164,373,810,297,639,29,669,25,301,606
624,85,369,35,721,598,644,169,852,953
201,313,376,202,132,36,561,127,750,741
721,413,937,117,381,561,813,778,829,604
681,527,492,794,942,266,419,273,438,901
290,919,950,910,82,524,355,128,704,224
584,542,599,279,210,445,899,938,995,923
496,714,854,354,389,78,314,722,952,209
328,241,988,507,529,919,615,351,987,817
411,12,273,661,146,958,397,98,998,469
515,437,390,746,785,212,481,907,452,199
803,553,826,279,847,726,190,170,422,328
48,467,411,557,483,566,618,239,698,325
478,322,765,181,831,529,671,434,178,695
279,93,326,862,728,657,440,884,972,361
723,680,842,150,782,926,759,943,809,499
10,506,785,594,784,655,332,573,465,44
204,274,862,971,777,393,487,660,621,226
10,401,377,862,906,891,809,40,688,54
511,253,620,116,987,602,164,842,285,376
289,228,708,396,109,28,474,244,404,372
967,386,603,251,35,801,958,45,382,325
355,703,921,879,102,295,325,644,430,914
137,264,123,428,161,711,123,11,725,819
395,802,815,993,893,833,817,988,736,962
289,524,775,944,388,84,865,954,817,384
654,859,732,674,146,780,159,783,459,954
178,841,467,191,354,526,237,272,665,985
164,806,808,346,737,699,853,682,39,480
762,711,356,531,763,157,77,577,476,262
927,164,53,441,993,166,11,660,288,242
369,540,935,443,673,816,719,976,624,407
159,648,956,946,604,520,530,431,128,451
171,929,49,500,924,612,574,285,720,130
688,471,651,461,696,764,108,386,182,814
418,564,635,913,79,186,236,102,852,69
128,905,663,738,891,743,80,789,772,976
650,869,433,179,871,361,878,506,468,535
337,296,716,541,351,560,29,481,267,320
48,676,53,871,249,400,644,553,207,301
206,152,463,898,819,351,358,141,555,360
576,177,238,675,547,450,413,897,737,121
290,312,528,882,916,819,863,867,105,600
453,457,192,976,156,999,137,133,434,199
313,975,257,93,413,741,519,62,325,710
154,395,30,848,824,753,383,413,229,170
55,519,947,463,899,810,905,672,550,900
289,59,391,469,491,270,325,371,411,754
224,252,384,973,322,766,320,211,454,586
763,786,561,586,185,990,904,949,422,599
456,953,58,435,426,138,987,912,838,754
862,280,884,73,569,430,923,984,147,536
822,405,326,635,250,800,883,332,628,374
259,489,125,381,44,41,867,675,263,998
969,147,880,363,191,662,567,46,221,544
234,163,908,232,445,650,125,90,380,713
501,147,343,858,422,68,727,717,745,857
215,327,281,735,880,71,606,367,712,787
536,615,267,512,152,415,48,97,417,865
858,165,724,641,675,261,887,434,184,228
240,628,487,172,31,992,216,349,949,623
717,711,41,829,797,746,47,899,123,712
737,606,735,49,391,408,324,427,794,584
636,858,638,192,518,868,51,897,870,676
369,303,117,918,280,385,616,565,200,289
529,411,562,352,432,190,383,892,114,998
414,701,177,267,589,816,611,224,542,811
991,24,28,456,56,415,36,64,965,431
112,109,429,120,722,624,450,42,982,536
680,839,466,434,829,590,910,380,685,541
685,797,664,847,550,884,921,334,100,351
456,383,228,682,799,140,656,99,758,548
931,145,575,203,206,110,347,248,446,175
109,917,161,671,134,929,943,651,50,542
225,920,269,80,608,36,706,235,166,295
699,114,125,765,613,431,805,349,702,434
345,476,507,739,675,438,979,475,813,306
705,314,118,28,604,149,435,883,26,848
609,259,564,10,251,750,18,496,805,676
371,110,366,623,848,692,771,20,463,499
30,231,120,748,905,479,274,810,85,383
813,542,768,914,375,551,212,467,847,95
432,387,327,795,540,352,391,818,602,18
982,947,448,487,344,515,108,678,844,408
179,435,758,562,596,962,891,882,486,808
170,184,687,979,680,974,255,82,472,429
421,512,171,577,218,371,462,787,764,150
281,27,260,676,312,582,151,103,435,437
766,611,604,100,478,696,432,428,790,392
509,862,424,142,352,756,746,79,985,619
154,302,876,255,557,544,366,269,506,812
907,707,501,158,331,323,56,176,577,831
668,77,741,596,162,877,166,713,684,501
809,29,923,277,471,420,682,418,214,307
764,680,400,670,235,878,682,40,52,415
932,146,633,505,952,116,675,158,100,79
972,131,603,470,584,662,94,179,705,304
441,979,238,497,103,529,678,558,519,77
574,21,642,912,24,896,37,693,507,212
230,628,207,755,51,917,731,606,752,335
446,550,719,372,949,487,866,627,890,109
299,152,684,526,972,126,340,93,703,162
900,290,18,755,192,49,620,324,651,818
836,713,313,617,20,157,873,403,673,398
695,489,648,148,216,260,75,252,172,324
588,679,33,886,114,110,514,376,661,82
940,433,129,581,839,496,88,50,67,849
95,883,829,991,471,926,347,30,121,911
747,854,191,98,936,65,674,572,977,702
240,862,228,341,450,451,149,474,298,370
936,288,304,724,578,864,247,213,120,530
530,555,983,682,265,933,853,758,113,983
833,993,267,502,297,290,590,466,664,52
794,957,793,641,203,433,504,561,692,873
982,918,221,471,832,365,484,840,271,90
449,969,608,652,770,590,923,919,326,385
712,375,616,903,745,86,719,674,947,700
750,783,58,735,301,666,879,174,670,204
440,45,727,540,347,80,854,783,619,585
400,304,918,545,463,680,952,73,471,807
591,74,740,958,883,727,536,440,180,873
699,310,899,439,483,415,348,326,786,802
700,31,957,85,665,189,789,484,385,580
493,539,243,552,895,149,887,520,494,966
590,70,386,758,208,899,847,566,632,532
386,382,79,51,293,780,830,962,993,557
688,412,261,698,339,418,473,396,638,37
997,959,916,621,985,768,102,493,838,399
827,846,228,713,397,785,709,880,512,209
736,753,785,760,151,578,31,208,514,169
98,809,163,906,920,842,95,193,806,855
962,673,769,13,704,456,337,620,96,186
986,347,545,441,313,216,373,471,162,871
106,144,437,591,635,902,159,917,687,645
812,49,290,27,745,465,679,875,972,631
892,630,842,237,229,548,787,212,698,773
888,506,516,55,520,889,502,630,397,206
945,678,834,837,148,497,142,78,323,865
813,296,28,158,46,580,78,117,758,218
357,380,715,569,84,97,493,366,412,492
205,840,234,625,973,878,435,160,224,230
241,102,933,202,830,986,182,130,442,545
890,499,530,465,131,344,367,680,994,83
911,873,663,667,700,74,331,239,775,596
498,967,982,753,350,105,522,692,998,325
189,589,839,804,487,667,758,355,17,490
356,144,315,718,947,212,494,54,379,195
467,525,353,277,260,493,724,807,797,510
726,714,56,176,308,111,84,452,237,486
223,193,32,900,902,414,554,528,578,350
476,615,242,835,351,217,404,239,197,471
136,347,494,151,329,130,186,963,901,679
249,585,229,775,922,164,892,911,313,675
460,743,460,557,450,41,349,711,206,240
656,368,520,200,632,620,346,653,906,488
71,87,627,969,815,648,618,379,407,614
66,165,259,484,965,898,50,74,916,938
564,712,330,500,720,157,104,187,979,766
783,114,243,500,791,419,214,742,184,862
839,246,491,822,72,115,198,209,63,470
189,764,19,138,824,535,19,449,372,309
86,581,867,692,467,326,302,78,221,627
92,598,412,762,205,327,345,652,440,237
712,744,626,298,470,802,106,871,303,964
641,830,384,694,807,161,719,470,146,566
381,234,602,700,793,265,555,440,57,933
939,147,637,574,481,416,932,156,94,854
987,415,777,648,956,178,667,518,738,247
140,291,352,195,613,134,403,698,213,613
645,683,403,396,786,657,57,571,235,87
469,36,420,496,84,713,50,409,254,128
379,833,12,728,292,856,794,186,54,161
584,797,604,274,464,678,451,891,431,798
244,574,837,922,848,312,603,283,426,524
808,437,386,546,225,792,360,336,194,384
617,325,125,428,847,618,792,144,494,69
108,835,289,595,456,592,325,120,829,366
843,301,391,519,997,807,435,591,782,498
897,355,589,110,933,903,252,886,927,20
665,602,57,596,622,996,135,931,520,79
128,28,307,385,291,117,910,515,970,231
328,170,21,196,528,654,157,83,571,191
511,79,900,320,727,24,658,98,905,513
562,664,96,771,334,292,974,343,647,398
255,688,201,78,613,143,735,970,599,600
757,109,838,498,167,128,119,688,265,880
592,943,875,321,654,276,217,441,940,672
633,787,487,766,372,81,562,281,361,129
431,136,649,547,287,856,858,181,121,645
226,435,106,973,54,879,846,279,111,718
857,983,727,394,432,711,121,590,197,225
992,510,29,604,910,859,31,845,923,565
852,49,553,820,619,307,923,492,766,638
919,230,903,746,767,843,239,494,108,364
27,501,491,105,386,78,564,690,242,32
986,710,720,568,321,693,150,510,641,646
303,133,384,238,695,847,166,777,270,578
808,778,906,65,251,942,284,769,678,62
83,483,57,424,473,77,516,468,931,876
189,322,461,43,748,875,811,416,195,524
651,688,571,579,569,994,121,426,358,703
736,65,714,427,895,84,978,662,438,783
434,615,671,511,623,921,284,623,908,895
788,452,817,750,619,86,204,984,344,176
286,17,124,887,886,757,283,980,851,783
121,181,72,278,222,216,615,484,671,737
638,219,31,783,411,455,41,862,906,548
971,354,899,533,611,242,435,366,859,996
961,490,67,611,326,865,668,490,38,380
597,746,578,138,186,638,594,624,696,989
908,339,864,263,474,539,348,929,733,190
971,275,539,206,804,211,403,534,594,974
634,169,226,572,42,778,603,395,435,722
529,212,457,356,911,193,370,628,720,763
340,217,932,890,389,124,411,53,213,267
198,22,808,319,727,759,220,292,288,370
596,845,676,877,493,549,217,187,734,517
951,316,486,714,782,992,969,750,254,168
930,836,962,15,357,92,312,831,790,466
78,913,431,228,459,120,597,511,307,802
118,416,342,551,794,110,147,447,918,641
875,163,81,794,18,164,752,936,329,597
394,220,853,338,382,315,242,482,953,114
662,450,321,457,752,12,531,442,650,759
196,976,310,214,329,632,422,357,929,608
347,306,596,610,10,952,745,774,23,266
350,203,413,42,926,835,725,841,18,563
868,273,370,866,77,974,26,72,777,382
812,636,80,462,842,858,432,52,993,390
97,856,344,426,709,731,284,76,297,303
351,160,869,556,467,32,571,418,403,142
739,611,171,736,854,497,524,534,950,679
223,159,301,627,959,812,269,589,650,903
348,936,163,44,136,403,412,501,880,631
729,42,798,202,958,536,255,929,805,525
432,170,516,708,203,438,305,444,23,692
142,699,834,846,161,930,814,695,55,455
541,630,116,896,499,816,987,58,379,591
429,850,526,178,231,479,169,452,339,402
763,888,623,128,377,780,73,67,828,510
469,177,701,665,473,76,778,108,308,64
868,176,634,437,446,477,388,669,800,779
332,890,928,696,132,49,121,797,107,967
24,859,313,676,275,321,512,953,940,448
815,312,21,152,493,548,996,457,797,210
42,989,54,307,697,943,686,869,942,731
730,727,922,337,966,542,671,694,486,757
397,704,682,214,933,589,832,310,558,382
774,703,777,30,118,950,522,522,150,547
338,783,641,803,275,27,214,621,593,647
704,875,434,739,797,573,930,26,198,701
320,969,683,997,234,730,120,295,428,863
161,541,322,865,925,853,436,781,640,383
343,729,233,339,371,453,414,448,823,524
760,243,124,821,357,882,381,694,266,267
442,387,294,12,187,256,849,151,393,337
737,412,372,743,843,111,967,388,269,297
24,236,766,949,999,845,368,412,384,488
910,289,465,726,512,338,884,979,832,381
560,204,953,459,188,275,821,510,689,409
926,477,292,299,88,872,67,957,870,67
514,413,616,534,408,816,991,186,667,32
166,24,806,390,83,855,603,815,536,510
687,551,866,707,196,983,122,867,160,652
458,988,628,604,574,793,427,446,813,201
518,41,381,401,27,746,284,41,933,441
902,275,539,881,656,788,207,603,501,121
430,276,804,653,799,438,323,401,991,18
482,480,128,633,772,593,473,544,111,203
81,953,921,67,249,801,720,680,894,747
627,271,541,303,871,398,554,681,194,685
287,891,452,454,971,62,658,776,161,758
817,288,647,880,45,77,146,216,130,180
638,349,227,966,590,753,97,860,587,500
448,520,806,48,247,177,919,157,450,196
756,608,666,922,427,467,977,75,374,499
825,355,13,883,194,276,946,996,476,693
201,543,382,259,811,320,688,17,102,133
655,957,288,76,59,17,917,790,311,775
721,62,390,11,538,26,191,926,766,422
616,906,565,262,917,691,320,810,688,652
88,307,313,390,449,70,364,235,810,422
694,616,880,329,357,927,51,835,803,73
627,851,75,12,121,217,767,407,343,326
913,901,139,80,718,659,411,924,664,113
913,209,168,111,470,426,410,469,866,540
684,251,219,110,333,856,388,861,831,604
695,751,535,480,182,513,497,229,796,829
705,266,417,590,959,623,387,824,737,471
34,759,958,897,464,512,909,65,740,605
757,643,44,384,892,988,851,976,855,212
537,656,266,859,14,123,583,858,332,721
49,723,546,211,166,333,329,228,938,432
74,205,761,987,214,937,966,866,711,886
130,849,186,552,220,764,303,787,490,381
439,853,584,946,553,508,567,621,394,94
241,326,474,959,447,294,760,272,188,793
434,748,127,808,149,859,945,622,946,990
33,690,958,487,163,501,584,654,995,878
384,994,985,256,467,212,934,975,200,105
471,928,408,656,226,219,401,553,418,673
956,589,146,574,150,96,899,864,127,445
819,85,972,965,178,470,811,357,488,920
289,347,223,539,16,808,478,315,18,15
598,210,392,948,968,65,945,343,248,386
871,767,537,709,566,859,16,163,69,111
475,694,184,572,167,600,319,721,536,826
517,865,605,276,459,570,452,240,852,518
386,292,757,798,864,644,937,953,609,400
317,151,785,575,37,396,884,855,969,638
823,48,82,28,245,823,716,143,175,867
85,559,156,543,536,918,392,803,389,430
50,119,488,249,927,602,272,974,543,291
987,707,546,497,975,977,840,402,170,814
210,947,642,936,391,671,275,142,881,810
471,526,988,355,962,223,527,633,526,428
60,854,209,172,531,618,32,577,39,975
11,965,298,40,750,717,688,31,262,770
277,180,754,287,311,793,458,98,390,27
253,680,900,46,442,962,795,693,697,841
23,246,578,268,469,373,440,962,138,876
361,431,220,940,687,366,284,382,67,399
692,311,962,416,957,596,789,20,446,31
934,82,57,305,224,899,69,654,358,800
520,29,308,877,931,59,212,248,589,926
57,834,314,531,669,818,131,776,597,332
503,176,356,480,459,373,958,157,259,479
970,761,428,596,630,326,937,355,698,904
702,22,46,247,277,43,214,576,182,253
96,814,931,610,769,832,603,643,610,22
385,768,735,784,234,607,457,405,436,981
234,361,181,983,180,759,443,416,97,570
954,635,737,727,251,687,330,579,415,230
551,481,151,687,20,486,443,153,40,223
671,963,974,567,864,401,817,568,152,997
141,325,105,201,501,45,994,273,771,81
191,705,149,290,765,572,241,111,726,376
244,271,111,587,775,260,674,819,842,451
823,288,266,344,891,308,621,945,433,463
190,969,321,498,118,583,384,408,306,592
221,656,885,442,624,734,800,626,385,781
688,482,743,191,873,834,999,269,642,437
233,653,78,743,115,526,83,670,949,689
200,773,94,979,717,269,743,195,287,123
550,103,778,354,411,941,623,558,221,264
90,33,536,697,953,651,163,347,188,851
676,125,331,66,260,357,992,304,37,17
155,124,304,285,571,845,790,300,529,114
599,384,296,650,927,207,702,176,81,881
319,218,38,80,148,653,430,752,347,223
278,959,798,348,477,983,836,767,912,765
166,616,906,461,891,478,881,220,997,154
708,410,702,427,741,317,900,733,128,901
80,993,73,459,473,444,464,689,717,965
964,15,190,277,960,879,507,831,819,309
579,107,226,605,978,212,877,125,37,983
575,656,688,632,49,79,714,928,40,445
190,227,964,402,841,381,923,349,894,104
211,55,133,463,470,89,792,182,315,915
153,772,457,425,957,598,643,296,701,489
490,818,466,815,454,499,806,769,647,873
14,770,360,22,109,708,409,20,292,784
957,183,990,549,703,67,311,482,690,971
497,742,155,509,588,369,664,272,435,12
651,806,571,590,291,321,178,872,285,76
509,824,815,919,394,520,641,22,705,545
545,210,615,730,87,776,817,162,898,454
249,551,411,713,267,129,231,975,775,948
463,575,815,374,839,374,401,676,826,455
212,290,486,662,740,907,95,298,102,580
378,787,620,509,505,207,668,642,824,342
986,677,814,56,28,753,183,427,907,592
804,21,376,494,464,140,631,809,642,571
682,633,184,861,301,904,895,273,851,405
255,278,801,62,671,610,441,886,440,512
127,551,675,359,478,938,525,108,837,92
21,800,33,273,545,87,933,529,492,106
272,31,32,912,297,104,321,121,336,60
972,773,503,348,743,971,805,27,65,504
529,758,634,663,12,820,273,173,132,362
412,309,686,667,595,747,334,414,733,653
618,331,302,662,273,443,657,694,258,724
700,238,698,600,603,206,452,824,527,72
772,561,899,587,335,549,235,243,143,677
223,243,301,722,525,941,377,172,25,663
485,459,107,968,423,963,341,182,868,245
492,713,67,108,851,207,292,62,658,895
393,763,749,435,590,342,872,987,577,531
457,45,118,589,310,747,559,549,758,337
463,300,991,922,381,915,503,500,701,673
812,187,714,977,728,387,616,924,460,319
413,347,124,439,574,478,186,386,649,640
734,628,276,151,893,183,586,799,937,481
694,503,667,946,530,256,413,856,764,715
866,50,218,535,393,922,548,866,767,731
722,949,109,302,46,423,124,155,453,98
640,274,365,121,616,183,687,900,810,200
863,717,628,980,328,546,189,581,846,913
179,313,26,296,658,893,576,899,949,363
373,212,81,632,23,310,251,90,153,979
578,94,676,539,178,644,753,289,217,274
104,966,138,693,164,864,218,416,198,294
596,419,853,697,31,202,416,579,378,758
561,940,48,632,405,690,333,208,936,738
682,85,914,182,735,250,611,171,484,433
553,719,164,832,376,746,879,131,380,862
241,943,857,628,711,53,784,102,512,494
884,197,763,971,727,235,115,42,344,254
515,494,553,291,610,791,811,100,925,938
334,857,55,474,577,653,311,79,327,382
699,818,133,853,250,933,844,160,666,708
932,247,204,818,248,792,312,657,812,116
875,63,602,476,660,735,565,132,537,535
426,118,857,63,252,334,612,359,556,883
446,477,973,921,330,657,885,19,642,550
102,450,300,974,915,440,319,885,433,599
724,209,411,802,766,109,281,133,748,479
721,526,858,851,965,353,790,949,818,351
221,502,616,847,931,427,546,725,162,486
512,161,168,781,815,598,452,344,532,517
178,307,274,815,509,526,823,366,134,702
682,519,40,35,261,197,908,553,499,320
34,542,470,26,409,411,925,225,970,99
267,476,583,248,539,268,746,17,155,14
348,579,352,280,404,844,764,968,681,18
49,369,116,849,211,128,553,397,584,219
877,800,924,841,578,568,601,376,393,116
388,247,24,740,684,278,284,283,808,866
687,507,202,891,883,517,866,707,885,430
179,143,720,794,208,643,484,701,560,667
53,150,769,515,639,72,172,667,525,603
372,396,25,701,144,359,735,474,665,996
71,905,207,529,923,249,837,339,666,488
209,209,218,810,104,803,980,916,20,780
724,115,824,587,388,537,802,380,600,763
773,235,600,623,512,566,911,286,159,278
925,180,442,681,559,605,968,314,646,219
137,843,699,742,115,235,86,94,310,173
461,951,744,623,331,949,798,787,107,896
342,848,356,645,833,244,524,216,451,665
731,136,217,770,886,140,842,697,944,593
527,777,646,87,299,426,633,43,763,852
79,433,544,235,323,88,269,839,330,723
689,489,976,205,630,455,489,528,493,938
13,475,88,600,404,211,262,990,396,797
172,305,180,336,31,217,551,279,569,524
845,844,195,534,795,560,688,889,126,839
959,528,489,92,731,405,447,525,127,930
896,971,907,53,189,724,953,233,874,719
694,760,496,433,311,275,755,129,327,984
951,583,733,999,400,418,307,123,333,289
555,433,768,821,941,37,862,533,484,267
486,445,85,613,868,396,779,762,109,153
653,623,385,748,225,92,645,642,101,75
209,331,916,273,958,215,841,133,94,930
574,217,526,123,227,975,644,67,973,599
127,745,364,415,502,934,166,411,132,50
612,747,245,177,724,391,707,864,40,177
451,273,504,427,695,670,49,620,953,538
539,254,613,918,886,433,353,644,403,589
722,203,598,727,408,847,397,652,291,65
751,965,817,131,70,999,512,575,967,660
401,238,360,547,72,187,28,420,583,867
601,448,980,670,267,593,613,480,748,952
197,41,687,929,535,546,564,272,453,47
665,869,450,91,777,406,193,143,224,898
301,335,791,697,552,282,726,192,948,255
982,810,319,758,823,790,204,797,138,401
561,722,946,854,59,513,681,296,930,886
47,539,932,319,133,719,264,748,707,342
923,48,391,822,396,380,510,684,284,294
627,364,318,947,379,917,191,209,706,629
163,241,591,203,934,39,766,549,225,17
197,93,715,591,210,195,151,766,463,932
16,799,619,530,837,651,789,126,854,198
134,443,818,619,382,13,549,181,344,253
33,739,214,684,723,44,138,371,816,413
410,826,48,614,221,285,574,710,795,234
